X,Y,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
-71.0763316,42.3705543,281861395,5114,secondary,Cambridge Street,,F,0,0,F,F
-71.0762119,42.370554,281861395,5114,secondary,Cambridge Street,,F,0,0,F,F
-71.076092,42.3705711,281861395,5114,secondary,Cambridge Street,,F,0,0,F,F
-71.077213,42.3547514,282149718,5122,residential,Back Street,,B,0,0,F,F
-71.0766405,42.354903,282149718,5122,residential,Back Street,,B,0,0,F,F
-71.0750555,42.3553228,282149718,5122,residential,Back Street,,B,0,0,F,F
-71.0733136,42.3557994,282149718,5122,residential,Back Street,,B,0,0,F,F
-71.0732902,42.3558058,282149718,5122,residential,Back Street,,B,0,0,F,F
-71.0995572,42.3356035,284698577,5115,tertiary,Saint Alphonsus Street,,B,0,0,F,F
-71.0995451,42.3356207,284698577,5115,tertiary,Saint Alphonsus Street,,B,0,0,F,F
-71.0992711,42.3360068,284698577,5115,tertiary,Saint Alphonsus Street,,B,0,0,F,F
-71.1000025,42.335047,284698578,5115,tertiary,Saint Alphonsus Street,,F,0,0,F,F
-71.099948,42.3350793,284698578,5115,tertiary,Saint Alphonsus Street,,F,0,0,F,F
-71.0999089,42.3351118,284698578,5115,tertiary,Saint Alphonsus Street,,F,0,0,F,F
-71.0998729,42.3351549,284698578,5115,tertiary,Saint Alphonsus Street,,F,0,0,F,F
-71.0995572,42.3356035,284698578,5115,tertiary,Saint Alphonsus Street,,F,0,0,F,F
-71.0887154,42.3492815,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.088744,42.3493448,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0889079,42.3496851,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0890979,42.350064,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0892911,42.350458,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0894442,42.3507701,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0894825,42.3508482,286489353,5113,primary,Massachusetts Avenue,MA 2A,B,0,0,F,F
-71.0887154,42.3492815,286489354,5113,primary,Commonwealth Avenue,,F,0,0,F,F
-71.0888513,42.3492657,286489354,5113,primary,Commonwealth Avenue,,F,0,0,F,F
-71.090675,42.3492153,286489354,5113,primary,Commonwealth Avenue,,F,0,0,F,F
-71.1003223,42.3359287,286613023,5113,primary,Huntington Avenue,MA 9,F,0,0,F,F
-71.100683,42.335773,286613023,5113,primary,Huntington Avenue,MA 9,F,0,0,F,F
-71.100995,42.335641,286613023,5113,primary,Huntington Avenue,MA 9,F,0,0,F,F
-71.079595,42.339709,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.079895,42.339999,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.080178,42.340272,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.080525,42.340634,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.080751,42.340828,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.080891,42.340925,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.0811122,42.3410979,286654273,5122,residential,West Springfield Street,,F,0,0,F,F
-71.076316,42.33697,286654274,5122,residential,East Springfield Street,,F,0,0,F,F
-71.075877,42.336591,286654274,5122,residential,East Springfield Street,,F,0,0,F,F
-71.074513,42.33544,286654274,5122,residential,East Springfield Street,,F,0,0,F,F
-71.0738612,42.3349342,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0739581,42.3350242,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0740287,42.3350898,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.074173,42.3352061,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0742182,42.3352493,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0742336,42.335264,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0743203,42.3353271,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0744221,42.3354094,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.074513,42.33544,286655843,5122,residential,East Springfield Street,,T,0,0,F,F
-71.0839681,42.3615231,288204892,5141,service,,,B,0,0,F,F
-71.0839775,42.3615362,288204892,5141,service,,,B,0,0,F,F
-71.083999,42.3615404,288204892,5141,service,,,B,0,0,F,F
-71.0840341,42.3615286,288204892,5141,service,,,B,0,0,F,F
-71.0840816,42.3615069,288204892,5141,service,,,B,0,0,F,F
-71.0841462,42.3614826,288204892,5141,service,,,B,0,0,F,F
-71.084213,42.3614651,288204892,5141,service,,,B,0,0,F,F
-71.0842708,42.3614567,288204892,5141,service,,,B,0,0,F,F
-71.0843275,42.3614579,288204892,5141,service,,,B,0,0,F,F
-71.065219,42.3666101,288990792,5141,service,,,B,0,0,F,F
-71.0650609,42.3665704,288990792,5141,service,,,B,0,0,F,F
-71.0651037,42.3664733,288990792,5141,service,,,B,0,0,F,F
-71.0650046,42.3664456,288990792,5141,service,,,B,0,0,F,F
-71.0649268,42.3664278,288990792,5141,service,,,B,0,0,F,F
-71.0648356,42.3664079,288990792,5141,service,,,B,0,0,F,F
-71.0647766,42.3664,288990792,5141,service,,,B,0,0,F,F
-71.0647337,42.366404,288990792,5141,service,,,B,0,0,F,F
-71.0646908,42.3664193,288990792,5141,service,,,B,0,0,F,F
-71.0646425,42.366453,288990792,5141,service,,,B,0,0,F,F
-71.0645588,42.3665101,288990792,5141,service,,,B,0,0,F,F
-71.0644367,42.3665934,288990792,5141,service,,,B,0,0,F,F
-71.0643497,42.3666429,288990792,5141,service,,,B,0,0,F,F
-71.0641302,42.3653006,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0641337,42.3653517,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.064131,42.3654051,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640667,42.3659088,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640542,42.3659939,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640451,42.3660615,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640439,42.3661348,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640512,42.3662002,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640646,42.3662635,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0640839,42.3663288,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0641098,42.3663872,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0641508,42.3664497,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0642345,42.3665364,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0643497,42.3666429,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0649755,42.3671973,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0652024,42.3674032,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0653107,42.3674888,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0653657,42.3675287,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0654373,42.3675693,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0655131,42.3676023,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0655831,42.3676277,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0656533,42.3676487,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0657339,42.3676675,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0658159,42.3676835,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0659012,42.3676953,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0659769,42.3676989,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0660569,42.367702,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0661436,42.3676961,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.066225,42.3676835,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0663008,42.3676679,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0663756,42.3676454,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0664472,42.3676205,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0665263,42.3675892,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0669792,42.3674022,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0675431,42.3671823,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0676185,42.3671463,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0676767,42.3671144,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0677528,42.3670722,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0678466,42.3670168,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0679094,42.3669759,288990796,5113,primary,Nashua Street,,F,0,0,F,F
-71.0635901,42.3655906,288990802,5122,residential,Red Auerbach Way,,B,0,0,F,F
-71.0638139,42.3658286,288990802,5122,residential,Red Auerbach Way,,B,0,0,F,F
-71.063851,42.3658595,288990802,5122,residential,Red Auerbach Way,,B,0,0,F,F
-71.0638654,42.3658673,288990802,5122,residential,Red Auerbach Way,,B,0,0,F,F
-71.0638952,42.3658834,288990802,5122,residential,Red Auerbach Way,,B,0,0,F,F
-71.0654774,42.3677883,288990806,5141,service,,,B,0,0,F,F
-71.0652497,42.3677242,288990806,5141,service,,,B,0,0,F,F
-71.065219,42.3677079,288990806,5141,service,,,B,0,0,F,F
-71.0651917,42.367681,288990806,5141,service,,,B,0,0,F,F
-71.0651718,42.3676505,288990806,5141,service,,,B,0,0,F,F
-71.0651537,42.3676104,288990806,5141,service,,,B,0,0,F,F
-71.0651387,42.3675727,288990806,5141,service,,,B,0,0,F,F
-71.0651064,42.3675316,288990806,5141,service,,,B,0,0,F,F
-71.0650529,42.3674919,288990806,5141,service,,,B,0,0,F,F
-71.0649804,42.3674543,288990806,5141,service,,,B,0,0,F,F
-71.0648334,42.3673838,288990806,5141,service,,,B,0,0,F,F
-71.0652229,42.3670456,288990997,5141,service,,,B,0,0,F,F
-71.0651788,42.3669925,288990997,5141,service,,,B,0,0,F,F
-71.0651682,42.3669663,288990997,5141,service,,,B,0,0,F,F
-71.0651707,42.3669371,288990997,5141,service,,,B,0,0,F,F
-71.0651841,42.3669093,288990997,5141,service,,,B,0,0,F,F
-71.0652083,42.3668855,288990997,5141,service,,,B,0,0,F,F
-71.0652419,42.3668437,288990997,5141,service,,,B,0,0,F,F
-71.0652692,42.3667796,288990997,5141,service,,,B,0,0,F,F
-71.065335,42.3666294,288990997,5141,service,,,B,0,0,F,F
-71.0659488,42.3667783,288990997,5141,service,,,B,0,0,F,F
-71.0658806,42.3669305,288990997,5141,service,,,B,0,0,F,F
-71.0658806,42.3669305,288990998,5141,service,,,B,0,0,F,F
-71.0652692,42.3667796,288990998,5141,service,,,B,0,0,F,F
-71.0650046,42.3667171,288990998,5141,service,,,B,0,0,F,F
-71.0649552,42.3667003,288990998,5141,service,,,B,0,0,F,F
-71.0649166,42.3666774,288990998,5141,service,,,B,0,0,F,F
-71.0647337,42.3665105,288990998,5141,service,,,B,0,0,F,F
-71.0643497,42.3666429,288990999,5141,service,,,B,0,0,F,F
-71.0642704,42.3666866,288990999,5141,service,,,B,0,0,F,F
-71.0642557,42.3666974,288990999,5141,service,,,B,0,0,F,F
-71.0641566,42.3667697,288990999,5141,service,,,B,0,0,F,F
-71.0640443,42.3668434,288990999,5141,service,,,B,0,0,F,F
-71.0638949,42.3669295,288990999,5141,service,,,B,0,0,F,F
-71.0637289,42.367012,288990999,5141,service,,,B,0,0,F,F
-71.0635776,42.3670872,288990999,5141,service,,,B,0,0,F,F
-71.0629938,42.3664979,288990999,5141,service,,,B,0,0,F,F
-71.0631288,42.3664174,288990999,5141,service,,,B,0,0,F,F
-71.0633036,42.366313,288990999,5141,service,,,B,0,0,F,F
-71.0634363,42.3662417,288990999,5141,service,,,B,0,0,F,F
-71.0648396,42.3661755,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.066363,42.366575,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.0666666,42.3666372,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.0668802,42.3666793,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.0670005,42.3666985,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.0671102,42.3667102,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.067224,42.3667168,288994034,5131,motorway_link,,MA 3,F,0,0,F,F
-71.0676211,42.3664894,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0676994,42.3664944,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0677913,42.3665096,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0678826,42.3665353,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0679635,42.366569,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0680525,42.3666173,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0681316,42.3666764,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0682076,42.3667346,288994035,5113,primary,,MA 28,F,0,0,F,F
-71.0668894,42.366557,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0670783,42.3665397,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0671703,42.3665321,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0672515,42.366522,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0673421,42.3665063,288994036,5131,motorway_link,,,F,0,0,F,F
-71.067438,42.3664944,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0675332,42.3664889,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0676211,42.3664894,288994036,5131,motorway_link,,,F,0,0,F,F
-71.0672171,42.3660988,288994037,5141,service,,,F,0,0,F,F
-71.0669517,42.3660433,288994037,5141,service,,,F,0,0,F,F
-71.0669088,42.3660393,288994037,5141,service,,,F,0,0,F,F
-71.0668633,42.3660473,288994037,5141,service,,,F,0,0,F,F
-71.0673667,42.3661678,288994038,5141,service,,,F,0,0,F,F
-71.0672709,42.366147,288994038,5141,service,,,F,0,0,F,F
-71.0671731,42.3661311,288994038,5141,service,,,F,0,0,F,F
-71.0669598,42.3660849,288994038,5141,service,,,F,0,0,F,F
-71.060619,42.3662248,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.059827,42.3655296,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0596454,42.3653621,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0594736,42.3651932,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0593128,42.3650262,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0591761,42.3648787,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0590412,42.3647384,288994531,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,0,-1,F,T
-71.0687729,42.3659198,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0684523,42.3662007,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0683695,42.3662646,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0682951,42.3663186,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0682245,42.3663575,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0681522,42.3663874,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0680606,42.3664157,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0679749,42.366436,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0678837,42.3664531,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0677917,42.3664645,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0676983,42.366471,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0675961,42.3664765,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0674939,42.3664806,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0673946,42.3664824,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0672857,42.3664824,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0671855,42.3664807,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0670787,42.3664744,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0669863,42.3664672,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0669014,42.3664578,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0668054,42.3664446,288994532,5131,motorway_link,,,F,0,-1,F,T
-71.0561898,42.3536248,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0561044,42.3536704,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0560165,42.3537155,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0555427,42.3539176,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0554628,42.353959,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0553861,42.3540074,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0553194,42.3540545,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0552619,42.3541015,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0546606,42.3546538,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0543379,42.3549502,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0540266,42.3552362,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0532149,42.3560441,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0531604,42.3561363,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0531016,42.3562115,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0530161,42.3562983,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0529251,42.356364,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0528055,42.3564248,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0526954,42.3564662,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0525876,42.3564962,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0523003,42.3565541,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0517482,42.3566655,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0516538,42.3566761,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.051628,42.356679,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0515196,42.3566855,289424188,5115,tertiary,High Street,,F,40,0,F,F
-71.0516362,42.3571585,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0517605,42.3571551,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0518422,42.3571559,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.051922,42.3571657,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0519903,42.3571826,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0522489,42.3572798,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0523283,42.3573097,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0526761,42.3574358,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0532294,42.3576482,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.053366,42.3576995,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0538575,42.3578842,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0539129,42.3579079,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0539602,42.3579353,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0539973,42.357975,289456617,5115,tertiary,Broad Street,,B,0,0,F,F
-71.0537791,42.3574439,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0537256,42.3574204,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0536784,42.3573919,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.053641,42.3573577,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0535517,42.3572585,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0532751,42.3569494,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0530863,42.3567385,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0528055,42.3564248,289462373,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0526761,42.3574358,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0528585,42.3571771,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0528854,42.3571481,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0529172,42.3571262,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0532751,42.3569494,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0535501,42.3568063,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.053929,42.356608,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0539529,42.3565945,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0548864,42.3560675,289462374,5115,tertiary,Franklin Street,,F,0,0,F,F
-71.0550945,42.3579333,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0550356,42.3579186,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0549774,42.3579008,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.05483,42.3578441,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0544211,42.357684,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0539393,42.3574953,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0538544,42.357466,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0537791,42.3574439,289462997,5122,residential,Batterymarch Street,,F,0,0,F,F
-71.0553606,42.357802,289463558,5122,residential,Water Street,,B,0,0,F,F
-71.055308,42.3578184,289463558,5122,residential,Water Street,,B,0,0,F,F
-71.0552616,42.3578371,289463558,5122,residential,Water Street,,B,0,0,F,F
-71.0552249,42.3578577,289463558,5122,residential,Water Street,,B,0,0,F,F
-71.0550945,42.3579333,289463558,5122,residential,Water Street,,B,0,0,F,F
-71.0569583,42.3590551,289468194,5114,secondary,Congress Street,,F,0,0,F,F
-71.0569124,42.3589744,289468194,5114,secondary,Congress Street,,F,0,0,F,F
-71.0568845,42.358926,289468194,5114,secondary,Congress Street,,F,0,0,F,F
-71.0568477,42.3588788,289468194,5114,secondary,Congress Street,,F,0,0,F,F
-71.0567921,42.3588367,289468194,5114,secondary,Congress Street,,F,0,0,F,F
-71.0571572,42.3602727,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0571854,42.3603726,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0573327,42.3608849,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0573664,42.3610069,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.057435,42.3612097,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0575074,42.3613816,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0575493,42.3614598,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0575896,42.361535,289468262,5114,secondary,Congress Street,,F,0,0,F,F
-71.0567087,42.3603868,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0566126,42.3604088,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0564719,42.3604483,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0563718,42.3604824,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0562618,42.3605256,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.056165,42.3605706,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0560624,42.3606214,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.05598,42.36067,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0558935,42.3607208,289468264,5114,secondary,North Street,,B,0,0,F,F
-71.0574976,42.3551402,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.05766,42.3550253,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0577288,42.354974,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0577908,42.3549155,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0579809,42.3547363,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0585218,42.3542242,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0585668,42.3541837,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0585967,42.3541446,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.058622,42.3540903,289631068,5114,secondary,Otis Street,,F,0,0,F,F
-71.0580097,42.3523806,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0578941,42.3523164,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0578169,42.352281,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0577207,42.3522458,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0576352,42.3522229,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.057531,42.3521968,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0574121,42.3521702,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0572196,42.3521294,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0571398,42.3521125,289638711,5114,secondary,Essex Street,,F,0,0,F,F
-71.0586365,42.351961,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0587549,42.3518635,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0588605,42.3517642,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0589518,42.351662,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0590528,42.3515429,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0591354,42.3514285,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0592027,42.3513141,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0592506,42.3512177,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0593139,42.351082,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0593728,42.3509484,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0594465,42.3507619,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0595069,42.3506014,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0595552,42.350458,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0596067,42.3502956,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0596535,42.3501501,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0597783,42.3496595,289651309,5111,motorway,John F. Fitzgerald Expressway,I 93;US 1;MA 3,F,48,-1,F,T
-71.0593849,42.3486637,289651310,5141,service,South Station Bus Terminal Connector,,F,0,2,T,F
-71.0577793,42.3483637,289651310,5141,service,South Station Bus Terminal Connector,,F,0,2,T,F
